Regulator	Target	MI	pvalue
ENSG00000196363	ENSG00000122386	0.3197839559271347	0.0
ENSG00000187778	ENSG00000138172	0.3246341242123201	0.0
ENSG00000172534	ENSG00000239857	0.4544131939142791	0.0
ENSG00000172534	ENSG00000131697	0.43049218113280663	0.0
ENSG00000120071	ENSG00000141084	0.4556568465366487	0.0
ENSG00000172534	ENSG00000166311	0.3506417341319729	9.726792704611853E-10
ENSG00000103510	ENSG00000099849	0.4072810217641807	0.0
ENSG00000172534	ENSG00000167632	0.4339468307115869	0.0
ENSG00000196363	ENSG00000185909	0.33466633536313994	0.0
ENSG00000172534	ENSG00000252809	0.3232501550320495	0.0
ENSG00000196363	ENSG00000160613	0.43183234723994834	0.0
ENSG00000187778	ENSG00000176428	0.35221357476212845	3.914202295618452E-12
ENSG00000103510	ENSG00000204344	0.4371537413450065	0.0
ENSG00000187778	ENSG00000005022	0.335101115549586	0.0
ENSG00000196363	ENSG00000267439	0.48084691926930356	0.0
ENSG00000187778	ENSG00000235381	0.4331825266174267	0.0
ENSG00000196363	ENSG00000256790	0.38843289440437084	0.0
ENSG00000187778	ENSG00000261659	0.4377577181560805	0.0
ENSG00000103510	ENSG00000099917	0.4289859414801391	0.0
ENSG00000172534	ENSG00000143630	0.4669824099300304	0.0
ENSG00000103510	ENSG00000122705	0.3763594983691854	0.0
ENSG00000172534	ENSG00000131653	0.4602263498093639	0.0
ENSG00000103510	ENSG00000110711	0.3575313575261584	0.0
ENSG00000147162	ENSG00000151445	0.4040094964559415	0.0
ENSG00000172534	ENSG00000168924	0.4193930844265039	0.0
ENSG00000147162	ENSG00000101146	0.4070951293339767	0.0
ENSG00000172534	ENSG00000105325	0.4710670815740111	0.0
ENSG00000196363	ENSG00000229116	0.34982918824943054	0.0
ENSG00000187778	ENSG00000068654	0.4413819412111158	0.0
ENSG00000147162	ENSG00000101199	0.35838667747319514	0.0
ENSG00000196363	ENSG00000052749	0.6476079708945873	0.0
ENSG00000187778	ENSG00000069998	0.4210192904533846	0.0
ENSG00000187778	ENSG00000175048	0.41328380687728994	0.0
ENSG00000187778	ENSG00000272321	0.43939064864422545	0.0
ENSG00000120071	ENSG00000142453	0.4128194755759426	0.0
ENSG00000196363	ENSG00000170043	0.46176129775630914	0.0
ENSG00000196363	ENSG00000182022	0.47127435238977394	0.0
ENSG00000172534	ENSG00000107929	0.4380450943655958	0.0
ENSG00000196363	ENSG00000108106	0.4283923649420068	0.0
ENSG00000103510	ENSG00000168061	0.3317531614134403	0.0
ENSG00000103510	ENSG00000254662	0.41406082565482816	0.0
ENSG00000172534	ENSG00000250251	0.38029412153167114	0.0
ENSG00000147162	ENSG00000113108	0.39637405023482	0.0
ENSG00000187778	ENSG00000104714	0.43854060603876066	0.0
ENSG00000196363	ENSG00000111737	0.5983780461458049	0.0
ENSG00000196363	ENSG00000266173	0.4418769584712835	0.0
ENSG00000103510	ENSG00000168066	0.388611387177268	0.0
ENSG00000103510	ENSG00000254680	0.3852516524293884	0.0
ENSG00000196363	ENSG00000170085	0.49481007779243413	0.0
ENSG00000103510	ENSG00000196998	0.4128082666894355	0.0
ENSG00000172534	ENSG00000107959	0.4085718651013974	0.0
ENSG00000196363	ENSG00000267475	0.3505281385350517	0.0
ENSG00000103510	ENSG00000037637	0.40683111514346665	0.0
ENSG00000196363	ENSG00000169093	0.3737416691383709	0.0
ENSG00000103510	ENSG00000265356	0.31260675577285746	6.023957332956797E-8
ENSG00000172534	ENSG00000106608	0.4588437869038036	0.0
ENSG00000187778	ENSG00000102100	0.5376267121882223	0.0
ENSG00000187778	ENSG00000102103	0.5063514842044662	0.0
ENSG00000187778	ENSG00000102109	0.32112338221330305	0.0
ENSG00000120071	ENSG00000116128	0.38724424310785177	4.531276287522701E-8
ENSG00000172534	ENSG00000059804	0.3260067409122352	0.0
ENSG00000196363	ENSG00000254154	0.4215779801597346	0.0
ENSG00000187778	ENSG00000103423	0.5277164061777679	0.0
ENSG00000103510	ENSG00000011009	0.4286687301122973	0.0
ENSG00000120071	ENSG00000130402	0.4369102748007704	0.0
ENSG00000120071	ENSG00000248019	0.44080502144772066	0.0
ENSG00000103510	ENSG00000170322	0.3927322125574779	0.0
ENSG00000196363	ENSG00000185813	0.3981243997061871	0.0
ENSG00000103510	ENSG00000144029	0.4472593321296869	0.0
ENSG00000187778	ENSG00000114023	0.34241133760331927	1.8527876566309942E-7
ENSG00000187778	ENSG00000116685	0.44743739917982894	0.0
ENSG00000103510	ENSG00000183628	0.3363005301413076	4.082143102213109E-6
ENSG00000187778	ENSG00000102030	0.5394921374712456	0.0
ENSG00000187778	ENSG00000138002	0.38604658998696206	0.0
ENSG00000196363	ENSG00000136878	0.7220296674562471	0.0
ENSG00000196363	ENSG00000146232	0.3386246902278141	0.0
ENSG00000187778	ENSG00000166965	0.35838233765506855	0.0
ENSG00000196363	ENSG00000185838	0.44185940214968944	0.0
ENSG00000196363	ENSG00000110237	0.5506478963401509	0.0
ENSG00000103510	ENSG00000204435	0.3576323727510595	0.0
ENSG00000103510	ENSG00000204438	0.3289805647496914	0.0
ENSG00000147162	ENSG00000081923	0.33444819791294633	0.0
ENSG00000196363	ENSG00000122218	0.46462456794401014	0.0
ENSG00000103510	ENSG00000158669	0.4434445922505938	0.0
ENSG00000196363	ENSG00000185825	0.42641766231045974	0.0
ENSG00000187778	ENSG00000104679	0.35338654050401325	0.0
ENSG00000196363	ENSG00000136856	0.39749915150629617	0.0
ENSG00000147162	ENSG00000271361	0.43744805814460447	0.0
ENSG00000187778	ENSG00000178921	0.5146242202231376	0.0
ENSG00000187778	ENSG00000154978	0.33385876518415825	0.0
ENSG00000147162	ENSG00000247679	0.3247136398503828	0.0
ENSG00000196363	ENSG00000160563	0.48427802642625073	0.0
ENSG00000187778	ENSG00000166902	0.38803213386819246	0.0
ENSG00000196363	ENSG00000112877	0.6788167545532793	0.0
ENSG00000196363	ENSG00000172534	0.44289731766005835	0.0
ENSG00000187778	ENSG00000142949	0.35332477270190804	0.0
ENSG00000196363	ENSG00000172531	0.4898202743214679	0.0
ENSG00000172534	ENSG00000178498	0.4651642458829176	0.0
ENSG00000103510	ENSG00000184990	0.32396278619396746	0.0
ENSG00000196363	ENSG00000135502	0.3671819193373257	0.0
ENSG00000172534	ENSG00000177169	0.577430643952368	0.0
ENSG00000196363	ENSG00000135503	0.47425685183219607	0.0
ENSG00000196363	ENSG00000135506	0.5138130561227161	0.0
ENSG00000172534	ENSG00000008300	0.49143749130162967	0.0
ENSG00000196363	ENSG00000112855	0.4419820870254922	0.0
ENSG00000172534	ENSG00000072958	0.438222144750301	0.0
ENSG00000120071	ENSG00000214659	0.3836480924597432	0.0
ENSG00000187778	ENSG00000223403	0.3639446298756365	1.1331615645815418E-9
ENSG00000147162	ENSG00000186160	0.3844361445039266	0.0
ENSG00000103510	ENSG00000168016	0.3869894693781786	0.0
ENSG00000196363	ENSG00000124831	0.4285526270543907	0.0
ENSG00000187778	ENSG00000102057	0.35347131382728025	1.6931481294069073E-4
ENSG00000103510	ENSG00000254756	0.35377619785665027	0.0
ENSG00000187778	ENSG00000126005	0.3779573573705193	0.0
ENSG00000196363	ENSG00000183207	0.5734829415473062	0.0
ENSG00000187778	ENSG00000130985	0.47005747309044316	0.0
ENSG00000187778	ENSG00000165698	0.3443727042567103	0.0
ENSG00000187778	ENSG00000211445	0.3239310447327703	1.506967883813104E-10
ENSG00000187778	ENSG00000138073	0.41620661283487864	0.0
ENSG00000103510	ENSG00000160917	0.3810446909472061	0.0
ENSG00000196363	ENSG00000075568	0.5020964987546831	0.0
ENSG00000187778	ENSG00000140395	0.43279326844315175	0.0
ENSG00000187778	ENSG00000164366	0.3949368473582957	0.0
ENSG00000103510	ENSG00000204498	0.3928013569863035	0.0
ENSG00000103510	ENSG00000108344	0.43822242644018156	0.0
ENSG00000187778	ENSG00000165688	0.4538645181106084	0.0
ENSG00000187778	ENSG00000165684	0.4615081649298733	0.0
ENSG00000147162	ENSG00000198105	0.6174398099214384	0.0
ENSG00000147162	ENSG00000149187	0.5205544653974552	0.0
ENSG00000147162	ENSG00000151498	0.4695507599348014	0.0
ENSG00000187778	ENSG00000008838	0.48522271038672077	0.0
ENSG00000196363	ENSG00000148814	0.37092744779395076	0.0
ENSG00000196363	ENSG00000134291	0.3266289523157045	0.0
ENSG00000103510	ENSG00000133316	0.4284973376723856	0.0
ENSG00000103510	ENSG00000133315	0.3408930750126114	0.0
ENSG00000196363	ENSG00000205138	0.4765529119919751	0.0
ENSG00000103510	ENSG00000147955	0.3375831311756745	0.0
ENSG00000196363	ENSG00000134285	0.46768946730304567	0.0
ENSG00000187778	ENSG00000163050	0.5315526716839278	0.0
ENSG00000147162	ENSG00000272604	0.32871356846032934	0.0
ENSG00000187778	ENSG00000151067	0.42467815168571355	0.0
ENSG00000187778	ENSG00000102096	0.5193710170944156	0.0
ENSG00000187778	ENSG00000176340	0.3692338945455063	0.0
ENSG00000187778	ENSG00000211450	0.5849106744302071	0.0
ENSG00000196363	ENSG00000076864	0.5737985210884214	0.0
ENSG00000172534	ENSG00000177108	0.4607355202082525	0.0
ENSG00000187778	ENSG00000177679	0.4388403654501308	0.0
ENSG00000187778	ENSG00000163040	0.33216711477290983	0.0
ENSG00000196363	ENSG00000148834	0.42809169609791864	0.0
ENSG00000187778	ENSG00000236782	0.3702069516303232	0.0
ENSG00000187778	ENSG00000166986	0.5201547244215491	0.0
ENSG00000187778	ENSG00000178971	0.44924012021000154	0.0
ENSG00000196363	ENSG00000074276	0.42290028529809615	0.0
ENSG00000120071	ENSG00000177169	0.46148466491654905	0.0
ENSG00000196363	ENSG00000134262	0.4610151413291983	0.0
ENSG00000196363	ENSG00000206417	0.3960005866852222	0.0
ENSG00000172534	ENSG00000142453	0.5622653602534577	0.0
ENSG00000120071	ENSG00000178498	0.5201536917613941	0.0
ENSG00000187778	ENSG00000141698	0.5219261239528152	0.0
ENSG00000196363	ENSG00000062282	0.48141384538106413	0.0
ENSG00000187778	ENSG00000165644	0.3651461284307511	0.0
ENSG00000187778	ENSG00000141699	0.4182193211205007	0.0
ENSG00000187778	ENSG00000178982	0.5723943461203798	0.0
ENSG00000196363	ENSG00000148840	0.4404324995575975	0.0
ENSG00000147162	ENSG00000137171	0.37717189111703847	0.0
ENSG00000196363	ENSG00000148843	0.505454693131063	0.0
ENSG00000172534	ENSG00000130479	0.44505018440571537	0.0
ENSG00000103510	ENSG00000120029	0.402350335032528	0.0
ENSG00000187778	ENSG00000178988	0.4403281171554931	0.0
ENSG00000147162	ENSG00000188735	0.3522081544668269	0.0
ENSG00000103510	ENSG00000160932	0.38077180123070786	0.0
ENSG00000187778	ENSG00000178952	0.3639213049636879	0.0
ENSG00000147162	ENSG00000175414	0.3932608367768624	0.0
ENSG00000120071	ENSG00000224076	0.4032868670401996	0.0010693999587556569
ENSG00000120071	ENSG00000224078	0.42832442077228533	0.0
ENSG00000187778	ENSG00000126088	0.588881988717573	0.0
ENSG00000196363	ENSG00000122254	0.33789044372651744	0.0
ENSG00000103510	ENSG00000160948	0.4249927930045754	0.0
ENSG00000147162	ENSG00000259606	0.36358291990343783	0.0
ENSG00000172534	ENSG00000226416	0.3251772622997751	9.542003214235706E-7
ENSG00000172534	ENSG00000167703	0.43121348530908943	0.0
ENSG00000147162	ENSG00000163531	0.48641607893984007	0.0
ENSG00000172534	ENSG00000142409	0.3284716002548303	9.78550573904613E-12
ENSG00000196363	ENSG00000088808	0.5083055810053476	0.0
ENSG00000172534	ENSG00000131759	0.3685059365855477	0.0
ENSG00000172534	ENSG00000044090	0.5378942653185391	0.0
ENSG00000147162	ENSG00000188827	0.35490179153237356	0.0
ENSG00000196363	ENSG00000269988	0.36977924358577957	0.0
ENSG00000187778	ENSG00000070814	0.5417481236515407	0.0
ENSG00000196363	ENSG00000100908	0.5301050239096912	0.0
ENSG00000172534	ENSG00000117425	0.3912455428160898	0.0
ENSG00000120071	ENSG00000104299	0.3824329021758836	0.0
ENSG00000120071	ENSG00000143850	0.4285761359358614	0.0
ENSG00000187778	ENSG00000235478	0.3254625511881302	0.0
ENSG00000120071	ENSG00000070061	0.4667110369753802	0.0
ENSG00000147162	ENSG00000089091	0.48175412804855106	0.0
ENSG00000196363	ENSG00000038532	0.4459692544040815	0.0
ENSG00000196363	ENSG00000088833	0.41935553899663314	0.0
ENSG00000120071	ENSG00000143862	0.41409361542572254	1.0045729736063436E-5
ENSG00000196363	ENSG00000217094	0.4461339455046027	0.0
ENSG00000196363	ENSG00000269968	0.4149728017317987	0.0
ENSG00000172534	ENSG00000105447	0.4312136411041731	0.0
ENSG00000120071	ENSG00000116273	0.363859288849527	0.0
ENSG00000103510	ENSG00000075856	0.42106131746518655	0.0
ENSG00000120071	ENSG00000155846	0.38833988612334847	0.0
ENSG00000103510	ENSG00000099804	0.4097086796023098	0.0
ENSG00000196363	ENSG00000013288	0.47801490417699666	0.0
ENSG00000147162	ENSG00000137200	0.4149756019205169	0.0
ENSG00000187778	ENSG00000007520	0.3827618548366366	0.0
ENSG00000120071	ENSG00000069020	0.35632064282643594	0.0
ENSG00000172534	ENSG00000117481	0.4183050887545915	0.0
ENSG00000172534	ENSG00000068024	0.43400006298515126	0.0
ENSG00000147162	ENSG00000151500	0.36194440524341964	0.0
ENSG00000147162	ENSG00000151503	0.4892320668994118	0.0
ENSG00000147162	ENSG00000137216	0.37699379924300497	0.0
ENSG00000196363	ENSG00000013275	0.5305039193205301	0.0
ENSG00000187778	ENSG00000259494	0.4010870035402241	0.0
ENSG00000120071	ENSG00000142599	0.5321881553408422	0.0
ENSG00000147162	ENSG00000164808	0.4065600246820629	0.0
ENSG00000172534	ENSG00000130402	0.46376273631079035	0.0
ENSG00000103510	ENSG00000135931	0.38641036709566895	0.0
ENSG00000172534	ENSG00000116128	0.4417687038033852	0.0
ENSG00000196363	ENSG00000037241	0.4452595025155998	0.0
ENSG00000187778	ENSG00000176261	0.32906661752116756	0.0
ENSG00000120071	ENSG00000141252	0.4148334174239326	0.0
ENSG00000172534	ENSG00000058668	0.42933790285408985	0.0
ENSG00000196363	ENSG00000172586	0.3582014195326118	0.0
ENSG00000187778	ENSG00000105953	0.3321081974566686	0.0
ENSG00000196363	ENSG00000254093	0.3467412157868521	0.0
ENSG00000196363	ENSG00000196559	0.3258432863636568	0.0
ENSG00000187778	ENSG00000129932	0.4608924941929513	0.0
ENSG00000196363	ENSG00000100982	0.49468082092050364	0.0
ENSG00000196363	ENSG00000158286	0.402904484602479	0.0
ENSG00000196363	ENSG00000184551	0.4316025408867197	0.0
ENSG00000196363	ENSG00000266077	0.3593389488910896	0.0
ENSG00000187778	ENSG00000130921	0.41650770627381195	0.0
ENSG00000103510	ENSG00000170260	0.38291356031450013	0.0
ENSG00000103510	ENSG00000170265	0.4006435797960171	0.004940549665416238
ENSG00000196363	ENSG00000196544	0.3838734738212029	0.0
ENSG00000187778	ENSG00000128626	0.5932818641341898	0.0
ENSG00000196363	ENSG00000112941	0.5695695296266403	0.0
ENSG00000120071	ENSG00000060656	0.4589939603152261	0.0
ENSG00000103510	ENSG00000184897	0.3797924877984796	0.0
ENSG00000196363	ENSG00000267387	0.5517282942829441	0.0
ENSG00000187778	ENSG00000116649	0.37790654787189365	0.0
ENSG00000120071	ENSG00000104228	0.4196712232311525	0.0
ENSG00000172534	ENSG00000189091	0.4630445204815091	0.0
ENSG00000196363	ENSG00000027847	0.5034189007456653	0.0
ENSG00000187778	ENSG00000115317	0.5589757013749495	0.0
ENSG00000196363	ENSG00000171282	0.4773746580801818	0.0
ENSG00000196363	ENSG00000100949	0.558220468784374	0.0
ENSG00000120071	ENSG00000143816	0.3379910111884792	0.04245857181335477
ENSG00000147162	ENSG00000101236	0.3495248816658039	0.0
ENSG00000120071	ENSG00000203930	0.3739397448140946	0.0
ENSG00000196363	ENSG00000269990	0.38165035805918596	0.0
ENSG00000196363	ENSG00000196588	0.5291711259832437	0.0
ENSG00000147162	ENSG00000101224	0.3986441847456028	0.0
ENSG00000196363	ENSG00000146576	0.6226641020104932	0.0
ENSG00000187778	ENSG00000103253	0.3120506470997676	9.542003214235706E-7
ENSG00000196363	ENSG00000134590	0.48445600417600904	0.0
ENSG00000187778	ENSG00000141522	0.5141552349576898	0.0
ENSG00000187778	ENSG00000103254	0.3411037315213399	0.0
ENSG00000187778	ENSG00000166823	0.37562277494283214	0.0
ENSG00000103510	ENSG00000158552	0.4009799174083718	0.0
ENSG00000103510	ENSG00000159884	0.33563126088384204	0.0
ENSG00000196363	ENSG00000169217	0.6706757859853417	0.0
ENSG00000196363	ENSG00000184840	0.3482920814262024	0.0
ENSG00000196363	ENSG00000159884	0.3526342864226537	0.0
ENSG00000196363	ENSG00000158552	0.45541605381540806	0.0
ENSG00000196363	ENSG00000133250	0.4447726707883095	0.0
ENSG00000187778	ENSG00000115234	0.6065410729253825	0.0
ENSG00000187778	ENSG00000103245	0.5540024278107367	0.0
ENSG00000103510	ENSG00000159899	0.3730229092808519	0.0
ENSG00000196363	ENSG00000183506	0.4631924169521299	0.0
ENSG00000147162	ENSG00000259799	0.32598164038617194	0.0
ENSG00000187778	ENSG00000103249	0.3880004358335058	0.0
ENSG00000103510	ENSG00000169217	0.46436021850574993	0.0
ENSG00000120071	ENSG00000227678	0.3882268610498047	0.0
ENSG00000103510	ENSG00000242802	0.45034819409562565	0.0
ENSG00000187778	ENSG00000115226	0.48960839537486617	0.0
ENSG00000196363	ENSG00000134575	0.5482288883209053	0.0
ENSG00000196363	ENSG00000171552	0.5844879457923733	0.0
ENSG00000196363	ENSG00000169230	0.40669975282548476	0.0
ENSG00000187778	ENSG00000153531	0.39997816668540004	0.0
ENSG00000172534	ENSG00000215692	0.3477581443971023	0.0
ENSG00000103510	ENSG00000204560	0.37386589549754956	0.0
ENSG00000196363	ENSG00000182208	0.5363400963099323	0.0
ENSG00000196363	ENSG00000183530	0.5402457359283842	0.0
ENSG00000187778	ENSG00000115216	0.54942823821164	0.0
ENSG00000196363	ENSG00000172889	0.35643705123348607	0.0
ENSG00000196363	ENSG00000169223	0.3751178772912816	0.0
ENSG00000196363	ENSG00000169221	0.6705885829213438	0.0
ENSG00000172534	ENSG00000226332	0.3935930526548803	0.0
ENSG00000103510	ENSG00000158545	0.4037426351202637	2.1435306693762257E-4
ENSG00000187778	ENSG00000141556	0.5427174569759817	0.0
ENSG00000187778	ENSG00000103222	0.4650783489280324	0.0
ENSG00000196363	ENSG00000169228	0.6110004102494956	0.0
ENSG00000196363	ENSG00000122574	0.4097910574398253	0.0
ENSG00000196363	ENSG00000108294	0.430235321372198	0.0
ENSG00000120071	ENSG00000241945	0.373357444395871	1.0959766427731665E-10
ENSG00000147162	ENSG00000260750	0.3511535415711151	3.718492180837529E-11
ENSG00000187778	ENSG00000115204	0.5067863709448348	0.0
ENSG00000187778	ENSG00000115207	0.3969587114698755	0.0
ENSG00000172534	ENSG00000237017	0.4397540043551347	0.0
ENSG00000187778	ENSG00000115274	0.5659090193280444	0.0
ENSG00000147162	ENSG00000271417	0.33430633875159976	0.0
ENSG00000187778	ENSG00000128524	0.4841829075917395	0.0
ENSG00000187778	ENSG00000211517	0.36975868542505286	0.0
ENSG00000147162	ENSG00000103932	0.38440791601813656	0.0
ENSG00000196363	ENSG00000170265	0.6461374612209858	0.0
ENSG00000103510	ENSG00000169230	0.36663400978165356	0.0
ENSG00000196363	ENSG00000170266	0.37387055653461504	0.0
ENSG00000187778	ENSG00000103275	0.5194603257723982	0.0
ENSG00000187778	ENSG00000032389	0.5917548235411351	0.0
ENSG00000196363	ENSG00000170260	0.5084363041127146	0.0
ENSG00000187778	ENSG00000141504	0.3845642772833949	0.0
ENSG00000187778	ENSG00000141505	0.4280602463145409	0.0
ENSG00000196363	ENSG00000121210	0.36789790833775177	0.0
ENSG00000187778	ENSG00000116584	0.5374552681891412	0.0
ENSG00000196363	ENSG00000183570	0.35474058144122317	0.0
ENSG00000172534	ENSG00000142186	0.42997749638797234	0.0
ENSG00000187778	ENSG00000116586	0.36973230195087253	0.0
ENSG00000103510	ENSG00000169228	0.50449711431999	0.0
ENSG00000103510	ENSG00000169223	0.36621372797490864	0.0
ENSG00000187778	ENSG00000103264	0.5225660055703665	0.0
ENSG00000187778	ENSG00000103266	0.47825941377218373	0.0
ENSG00000196363	ENSG00000184897	0.3895696991216813	0.0
ENSG00000196363	ENSG00000135845	0.37129955696356565	0.0
ENSG00000187778	ENSG00000115241	0.48659009996597175	0.0
ENSG00000172534	ENSG00000118495	0.38873101658491666	0.0
ENSG00000187778	ENSG00000178896	0.5102256283682858	0.0
ENSG00000120071	ENSG00000168778	0.35910553301986264	0.0
ENSG00000187778	ENSG00000188229	0.44147881393260413	3.044446250393129E-4
ENSG00000103510	ENSG00000241553	0.3633526390447326	0.0010693999587556569
ENSG00000172534	ENSG00000168778	0.3549730988484267	0.0
ENSG00000120071	ENSG00000129197	0.43875684520686764	0.03155937379304463
ENSG00000196363	ENSG00000073009	0.5409185315105317	0.0
ENSG00000187778	ENSG00000082641	0.442444082876572	0.0
ENSG00000147162	ENSG00000198218	0.42291419932953045	0.0
ENSG00000187778	ENSG00000177548	0.3695088992479899	0.0
ENSG00000187778	ENSG00000008710	0.4118396078144107	0.0
ENSG00000196363	ENSG00000172803	0.3942218267465274	0.0
ENSG00000196363	ENSG00000204178	0.5480130987582688	0.0
ENSG00000187778	ENSG00000164258	0.3361543270855851	0.0
ENSG00000196363	ENSG00000267707	0.45151594778187487	0.0
ENSG00000187778	ENSG00000236850	0.33735427128683276	0.0
ENSG00000187778	ENSG00000211574	0.3812458242522449	0.0
ENSG00000196363	ENSG00000243753	0.3610304562213118	0.0
ENSG00000172534	ENSG00000179409	0.4419875245436251	0.0
ENSG00000147162	ENSG00000186230	0.40919252618964813	0.0
ENSG00000187778	ENSG00000141564	0.4397376694541428	0.0
ENSG00000187778	ENSG00000259546	0.3403760963923419	0.0
